 研究用药开始前12个月内曾出现有过一下任何一种情况：严重不稳定心绞痛、心肌梗塞、冠状动脉搭桥术、症状性的充血性心力衰竭、严重的二尖瓣狭窄。	Disease
 ⑧患类风湿性关节炎、强直性脊柱炎等自身免疫性疾病；	Disease
(1)合并心、脑、肺、肝、肾及造血系统严重原发性疾病，以及精神疾病患者；	Disease
 l） 不易长期随访或依从性差者	Compliance with Protocol
 3）无严重全身重要脏器功能损害者	Organ or Tissue Status
 ③ 功能性便秘分级属于轻度和中度者；	Disease
 6.肾功能异常；	Organ or Tissue Status
 10) 在筛选前3个月内，使用过强的松、吗替麦考酚酯、他克莫司、环孢霉素A、硫唑嘌呤等药物治疗，且疗程超过4周。或使用过环磷酰胺（累积剂量&gt;1.0g）、甲基强的松龙冲击治疗；	Pharmaceutical Substance or Drug
 （4）肝肾功能异常、甲状腺功能异常、严重感染者；	Multiple
 ④有脱水治疗指征；	Therapy or Surgery
 循环障碍：入院时血乳酸浓度≥2mmol/L;或者给予20ml/kg/h晶体液RL扩容30分钟后，收缩压仍不高于90 mmHg或MAP＜65mmHg， 或需使用血管活性药物来维持MAP≥65mmHg；	Laboratory Examinations
 14)心电图异常有临床意义；	Laboratory Examinations
 3.年龄&lt;65岁	Age
 6.患者拒绝	Consent
 4）HIV感染；	Disease
 3．临床确诊为外伤性视神经病变的患者	Diagnostic
 4.在获取充分知情后，自愿参加并签署《知情同意书》。	Consent
 3)慢性肺疾病；	Disease
 5.小学以上文化程度，能理解量表的内容	Education
 2.复发有组织病理学证实	Diagnostic
 （8）3个月内用过已知对某脏器有损害的药物，近2周内曾服用过各种药物，4周内曾应用研究用药或对照用药者。	Pharmaceutical Substance or Drug
 2.合并其他导致全麻手术禁忌的疾患	Disease
 ③有眼部疾病，如眼表炎症、圆锥角膜、眼部肿瘤、青光眼等	Disease
 4.经头颅CT或MRI检查证实；	Diagnostic
     3）通过多普勒彩超及超声造影确诊	Diagnostic
（1）1个月内曾应用外用抗真菌制剂；	Pharmaceutical Substance or Drug
 ⑤无严重心肝肾功能异常。	Organ or Tissue Status
 2.口腔卫生维护情况不佳（菌斑指数大于等于2的位点占测量位点20%以上，或有种植体周围粘膜炎者）。	Oral related
 4. 心电图检查正常；	Laboratory Examinations
 2)既往有消化系统疾病或者有消化系统手术史（阑尾炎除外）影响药物吸收者；	Multiple
 （4）同时具有严重或未控制的内科疾患（包括肝功能不全、肾功能衰竭、严重糖尿病，肺功能衰竭等）；	Multiple
1.已参加过本研究再次入院者	Encounter
 2）年龄在18-85岁之间	Age
 (2)肥胖患者体重指数35-45kg/m2，正常体重患者体重指数18.5-24kg/m2	Risk Assessment
 4、患者已完全了解该研究性质，自愿参加本试验并签署知情同意书	Consent
 6对研究药物过敏者。	Allergy Intolerance
（1）术前检查无肺部手术禁忌证并签署知情同意书的患者；	Multiple
 2)盆腔和下生殖道急性炎症。	Disease
   怀孕或哺乳期妇女；	Pregnancy-related Activity
 （2）有高血压、糖尿病、口腔疾病患者；	Disease
 2.经关节腔穿刺，未抽出有效关节液的患者	Therapy or Surgery
1.多发性结节；	Disease
 (6)已知受试者对六氟化硫或 SonoVue的任何成分过敏。	Allergy Intolerance
 1.3 住院起始后30天任意7天窗口期有两次血清肌酐检测且第二次血肌酐值变化大于50%的病例数（大部分是漏诊病例数和院内AKI）	Multiple
 ⑶年龄在18～65岁之间，男女不限；	Multiple
 b.放置IABP前红细胞压积&lt;30%。	Laboratory Examinations
    ⑧围术期使用钙通道阻滞剂或者近期服用过镁剂	Pharmaceutical Substance or Drug
 4.自身免疫性肝病、代谢性肝病、酒精性肝病；恶性肿瘤、失代偿性肝病及器官移植术后患者；	Multiple
1.服用他克莫司少于3个月或中途换用其他免疫抑制剂；	Pharmaceutical Substance or Drug
 2.研究者根据实体瘤疗效评估标准（RECIST）判断复发的和/或转移的患者，且至少接受过1个系统化疗方案。	Researcher Decision
 ? 宗教或文化反对使用猪制品，以及对猪源性材料过敏者；	Multiple
 4. 自身免疫性疾病患者或其他免疫缺陷疾病者；	Disease
 （6）筛查前3个月内参加过其他临床试验者；	Enrollment in other studies
 2.妊娠及哺乳期妇女；	Pregnancy-related Activity
 ②少于三代的家系	Special Patient Characteristic
 7.无法配合随访或依从性差	Compliance with Protocol
1.患者有≥1年的不孕病史	Disease
 6)正血液凝固障碍或血小板少于40×109/L，或凝血酶原时间在40%以下者；	Multiple
 ④签署知情同意书	Consent
 7、参照RECIST 1.1标准，至少存在一个可评估病灶；	Diagnostic
（1）妊娠期、哺乳期妇女；	Pregnancy-related Activity
 –肌酐≤2.0 mg/dL；且肌酐清除率≥60ml/min；	Laboratory Examinations
 4.预期生存时间3个月以上	Life Expectancy
 （2）ASAⅠ~Ⅲ级；	Risk Assessment
 9.需进行抗凝治疗或长期应用非甾体抗炎药（NSAIDs）的患者。	Multiple
 （6）手术区伤口感染或近期血培养细菌呈阳性的患者；	Disease
  2天内使用过β肾上腺素阻断剂者；	Pharmaceutical Substance or Drug
1. 年龄大于50岁;	Age
 2）前期接受过任何其他细胞免疫治疗	Therapy or Surgery
 （6）无精神或神经科药物服用史；	Pharmaceutical Substance or Drug
 （8）自愿受试并签署知情同意书者。	Consent
 3.最近1年内激素和/或细胞毒药物连续应用3个月以上者。	Pharmaceutical Substance or Drug
1、受试对象：临床诊断为复发性髌骨脱位，另一侧膝关节正常。	Diagnostic
 10)现在或曾经滥用药物或酗酒，或者每天饮用相当于30毫升酒精的酒精饮料。	Addictive Behavior
 (13)因焦虑、恐怖、疑病、抑郁等精神因素所致的慢性疼痛、头晕、疲劳。	Symptom
 10.无利多卡因等麻醉药物过敏史。	Allergy Intolerance
 ② 年龄≧40岁；	Age
 24.明确的对阿司匹林、氯吡格雷、肝素、支架成分镍钛合金以及局麻药或全麻药过敏或者禁忌的；	Allergy Intolerance
 6.在本研究开始前已接受过PE或血滤等血液净化技术治疗者；	Therapy or Surgery
 (10)不能完成基本疗程，依从性可能不好者（即不能坚持治疗）及难以随访者	Compliance with Protocol
 （5） 已知或怀疑对地西他滨和丙戊酸过敏的患者；	Allergy Intolerance
1、年龄&lt; 18 岁或&gt;80岁；	Age
  2. 有远地转移证据 (包括锁骨下) 及整个治疗过程中发现有远地转移的病人	Multiple
①年龄在20-60岁，重庆市常住居民（在重庆市居住5年以上者）；	Multiple
包柔螺旋体感染、白喉、药物或毒物所致的周围神经病;遗传性脱髓鞘性神经病·	Disease
 ③双侧或多灶性起源的癫痫；	Disease
 ②病程：发病在7天以内（≤7天）；	Disease
 10.筛选前3个月内每日吸烟量大于5支或习惯性使用含尼古丁制品者	Smoking Status
 3.食管病变	Disease
1.年龄≥ 18岁。	Age
 3. 经过2次化疗，即将开始第3次化疗；	Therapy or Surgery
 2. 妊娠及意向妊娠或哺乳期妇女；	Pregnancy-related Activity
 10)筛选前2周内服用过特殊饮食（包括火龙果、芒果、柚子等）或有剧烈运动，或其他影响药物吸收、分布、代谢、排泄等因素者；	Multiple
 ④ 严重心肺疾病；	Disease
 3. 研究者认为患者不适合接受支气管镜检查或OCT检查；	Researcher Decision
 （5）患有精神疾病，不能配合胃镜检查；	Multiple
①入选患者年龄18~80岁，性别不限。既往无肝病史。	Multiple
(1)对麻醉药物或其成分过敏；	Allergy Intolerance
 4.肿瘤符合手术适应症，无手术禁忌症，包括严重的心脑血管疾病、呼吸衰竭、精神障碍等	Disease
 10.试验前3个月参加过其他临床研究者，服药期间或服药停止后3个月内准备生育者；	Multiple
 8.没有肝区放疗史。	Therapy or Surgery
 5、哺乳妊娠或正准备妊娠的妇女。	Pregnancy-related Activity
 （6）过敏体质及对试验药物过敏者；	Allergy Intolerance
①心脏及器官移植等严重手术；	Therapy or Surgery
 5）具有初中以上文化水平，神志清醒，有自主行为能力和理解力，能准确理解并填写各种量表的能力；	Multiple
 2）中重型的卒中症状（NIHSS&gt;3分）；	Multiple
 8)充血性心力衰竭（NYHAII-IV）；	Disease
 3) 以影像学上表现为中重度白质损害(Fazekas 分级为 2, 3 级)为主要的入选标准，可合并腔隙性梗死（ lacunar infarcts ）、脑微出血、血管周围间隙扩大 (enlarged perivascular space, EPVS)及脑萎缩，影像学诊断标准依据 2016 年 AHA／ASA无症状脑血管病患者卒中预防科学声明（Stroke. 2017 48(2):e44-e71）；	Multiple
包膜侵犯肿瘤（T3肿瘤）	Disease
 （5）精神或躯体上的残疾患者。	Disabilities
 2.需要机械通气至少24小时	Nursing
 3. FSH/LH比值升高＞2～3.6；	Laboratory Examinations
 2患者年龄应大于18岁；	Age
 ? 允许骨转移患者接受局部放疗姑息治疗者入组；	Therapy or Surgery
1) 术前有明确的咳嗽病史；	Disease
 4.使用及期望使用含活血化淤类中药成分药物的患者；	Pharmaceutical Substance or Drug
 4.属于功能性便秘的出口梗阻型、混合型者；	Disease
 VI.自身存在严重的心血管疾病，肝脏、肾脏、造血系统、免疫系统疾病，精神疾病，甲状腺功能亢进或减退，肠道寄生虫，脊髓损伤；需要系统治疗的难以控制得感染；难以控制的糖尿病，高血压（≥150/100 mmHg）；	Disease
 2.病毒性肝炎或伴有严重肝损	Disease
 (5)孕妇及哺乳期妇女。	Pregnancy-related Activity
 3. 明显肾功能损害（血清肌酐≥2 mg/dL或肾小球滤过率 GFR&lt;40 mL/min）；	Multiple
 ② 如因病情确实需要其他针刺治疗者；	Therapy or Surgery
 4 酒精依赖或其他物质依赖	Addictive Behavior
 4.无明显心、肝、肾、消化道、代谢异常、神经系统疾疾病。	Disease
 4.伴其他类型恶性肿瘤性疾病；	Disease
 11.试验前3个月参加过其他临床研究者，服药期间或服药停止后3个月内准备生育者；	Multiple
 4.合并乙肝或乙肝性肝硬化的肝癌患者，行手术治疗。	Multiple
 ④患者有酗酒或麻醉药物滥用、吸毒史，或具有精神病史（如精神分裂症、强迫症、抑郁症）、对抗性格、不良动机、多疑或其他情感或智力问题等可能影响参与此研究的知情有效性的情况；	Multiple
 5、过去一年内使用与之相关的药物的NAFLD，包括胺碘酮，丙戊酸钠，他莫昔芬，甲氨蝶呤，皮质类固醇或抗逆转录病毒药物；	Pharmaceutical Substance or Drug
1. 其它非感染原因导致的发热、血象增高等。	Multiple
 ⑥合并肾上腺皮质功能不全的症状或体征	Organ or Tissue Status
 ③过去6个月内参加过至少每周1次的系统锻炼。	Exercise
 8)同时参加其它临床试验的患者；	Enrollment in other studies
 9.人类免疫缺陷病毒（HIV）感染、活动期病毒性肝炎、结核等；	Disease
①年龄18~65岁，男女不限；	Multiple
1、合并其他恶性肿瘤；	Disease
 10 实验室检查：总胆红素＞2倍正常值上限(ULN)；AST和/或ALT＞2.倍正常值上限（ULN）；	Laboratory Examinations
（1）符合糖尿病足诊断标准；	Diagnostic
 5.不愿意停止TKI治疗的患者	Therapy or Surgery
 (9) 拒绝进行随机者；	Consent
 5) 患者自愿受试，签署知情同意书。	Consent
 (2)年龄18-75岁，性别不限；	Multiple
 4、签署知情同意书	Consent
 3. 经临床诊断，慢性肾病（CKD）维持性血液透析患者患有继发性甲状旁腺功能亢进症；	Diagnostic
 b)经2次以上反复化疗不能完全缓解（包括微残阳性）的初发淋巴瘤、骨髓瘤或白血病患者；	Multiple
1.18 至45岁的健康男性受试者、体重不低于50 公斤;	Multiple
 (4).跟腱损伤	Disease
 （4）合并心肝肾功能不全、糖尿病、免疫缺陷患儿；	Multiple
 3. 符合抑郁症诊断标准	Diagnostic
 （3）志愿入选合作，并签知情同意书，同意坚持治疗中途不间断者。	Consent
1.因为受试者个人原因无法接受研究评估者；	Consent
年龄&gt;18岁，≤75岁；	Age
 （2）合并非HBV嗜肝病毒感染的急慢性肝炎、自身免疫性肝炎、原发性胆汁性肝硬化、原发性硬化性胆管炎、遗传代谢性肝病、药物或毒物性肝炎、酒精性肝病患者；	Disease
 ④近期有怀孕计划，孕妇或哺乳期妇女；	Pregnancy-related Activity
 8. 筛选前6个月内至少有一次血清ALT水平在正常值上限（ULN）的2－10倍之间，并且在筛选时血清1.5×ULN≤ALT≤10×ULN；	Laboratory Examinations
 ⑥既往多次行剖腹手术或腹腔广泛粘连者；	Therapy or Surgery
 2.无痛经病史及其它妇科病患者；	Disease
 3.预计ICU住院时间大于30天。	Encounter
 3.肝功能不全：谷草转氨酶（AST）或谷丙转氨酶（ALT）&gt; 正常值上限的1.5倍	Multiple
 8.有保乳绝对禁忌症（根据NCCN指南）	Disease
 （5）已妊娠者；	Pregnancy-related Activity
 （1）严重违背试验方案（包括依从性差）	Compliance with Protocol
 ④近1个月内未使用任何口服药物治疗本病的患者；	Pharmaceutical Substance or Drug
1、特殊病因的支扩；	Disease
 2出现烘热症状，可伴有其他绝经相关症状：如汗出、失眠、偏头痛、烦躁不安、阴道干、性交痛等。	Symptom
 2）病理明确乳腺浸润性乳腺癌，TNM分期为T1-2N0-micM0	Multiple
 6.研究开始前4周内进行本试验外的其他实验性药物治疗；或同时参与另一项对本次研究结果有影响的临床研究；	Enrollment in other studies
 11.患者合并严重肝肾功能障碍、活动性感染或其它原因无法耐受本研究所采用的治疗药物。	Multiple
 ⑥出现马鞍区麻木等马尾神经受压症状需进行手术治疗者。	Multiple
 6. 甲状腺功能亢进或减退（不包括亚临床甲亢和亚临床甲减）;	Organ or Tissue Status
 8.受试者自愿加入本研究，签署知情同意书，依从性好，配合随访	Multiple
（1）年龄27-59岁（含）；	Age
 ② 未获得知情同意书的患者；	Consent
 ●肺源性心脏病	Disease
 9在服用研究药前三个月内过品或参加了物临床试验；	Enrollment in other studies
 2．年龄＞18岁	Age
1. 需要研究单位病理科会诊或确诊的前列腺癌患者，GS：8-10；切缘+；N+；术后PSA&gt;0.2ng/ml。	Multiple
 ③试验中，病情持续加重或出现严重并发症者；	Disease
 6.体检时完成微信好友的添加；	Special Patient Characteristic
 2)疾病特点：初诊的经组织病理学证明的前列腺癌；	Diagnostic
 2.符合功能性消化不良罗马Ⅲ诊断标准。	Diagnostic
 2.UAS7评分≥ 28分；	Risk Assessment
 2.无肝转移时，ALT、AST或ALP高于正常值参考范围上限的2.5倍；肝转移时ALT、AST或ALP高于正常值参考范围上限的5倍；	Multiple
1.肝细胞肝癌根治性切除术后患者；	Therapy or Surgery
 9.随机前2个月内存在明显的咳鲜血、或每日咯血量达半茶勺（2.5ml）或以上；	Sign
 腹水的病因未能够明确	Sign
 9. 有严重的过敏史或特异体质者。	Allergy Intolerance
 7.签署知情同意书：试验前所有受试者均自愿签署知情同意书。	Consent
 8）术后一个月不计划回到本院完成D-J管拔除及相关随访检查	Compliance with Protocol
①准备择期硬膜外复合全身麻醉下行胸腔镜肺叶切除手术，预计手术时间2-4小时	Therapy or Surgery
 (6)签署知情同意书。	Consent
 [4]以前接受过基因治疗产品治疗；	Therapy or Surgery
 6.研究者认为不适合入组者(如预计患者会因经费等问题无法坚持治疗者)。	Researcher Decision
 4)研究者认为患者适合接受WILLIS颅内覆膜支架系统介入治疗；	Researcher Decision
 （2）HIV感染史；	Disease
 ⑦妊娠期及哺乳期妇女，以及近3个月内计划妊娠者；	Pregnancy-related Activity
1. 曾行膝关节镜或人工膝关节置换手术；	Therapy or Surgery
 4. 严重的心肺肝肾等系统性疾病，凝血功能异常以及血小板 &lt;50,000/mL。	Multiple
 10、对于曾使用过靶向药物治疗且停用或更改靶向药物不足3个月者；	Pharmaceutical Substance or Drug
 4)美国东部肿瘤协作组（ECOG）体力状况（PS）评分≤2分；	Risk Assessment
 4.对Osimertinib或Pemetrexed过敏；	Allergy Intolerance
 (6)患者仔细阅读知情同意书，并自愿参加课题。	Consent
 （7）患有严重内分泌代谢疾病：如糖尿病、系统性红斑狼疮、类风湿、先天性肾上腺增生等疾病。	Disease
 (10)正在哺乳、妊娠，或认为自己可能妊娠或备孕	Pregnancy-related Activity
 5. 患者年龄在30-65岁，自愿参加试验。	Multiple
1. 年龄：≥18岁，男女不限；	Multiple
 3.未签署知情同意书	Consent
 3.有使用他汀药物禁忌症	Disease
 6. 近半年内接受过雌激素替代治疗的绝经后女性。	Pharmaceutical Substance or Drug
 2、合并哮喘及阻塞性睡眠呼吸暂停综合征；	Disease
 2. 泌尿系结石	Disease
 9)合并严重精神疾病及严重心肺肾等疾病；	Disease
 3、范可尼贫血（FA）继发的AML；	Disease
 ③ 合并可能影响针刺治疗的其他疾病，如凝血障碍、白细胞减少、起搏器、癫痫，或抗凝治疗；	Disease
 ④ ECOG评分为0-3；	Risk Assessment
 1.3 第三次24小时检查	Laboratory Examinations
 h)在以前皮肤损伤区域有瘢痕疙瘩形成或创伤愈合不良的病史。	Disease
 3、至少有一种以上增强影像（CT/MRI），及相关辅助检查可明确临床诊断者。	Diagnostic
（1）有糖尿病、心肺疾病等严重系统性疾病不能耐受手术者；	Multiple
 (2) 2-4周期化疗评价SD以上进入维持阶段的患者；	Therapy or Surgery
 4.眼睑异常（如睑内翻、睑外翻、肿瘤、水肿、眼睑痉挛、眼睑闭合不全、严重倒睫、严重上睑下垂影响任一眼的眼睑功能；5.眼表异常，以致可能会影响任一眼角膜的完整性（例如，以既往角膜化学伤、复发性角膜上皮糜烂、角膜上皮缺损、角膜荧光素染色3级、或地图-点状-指纹状营养不良等）	Multiple
 2.年龄＞18岁，＜70岁。	Age
(1)健康受试者，男女各半。	Healthy
 2、入院时CT提示蛛网膜下腔出血Fisher分级3-4级。	Diagnostic
 8、1个月内出现明显的胃肠道出血(包括怀疑因痔疮导致的出血)；	Sign
 ②MRI、经直肠超声等检查发现异常，任何PSA值；	Device
1.年龄18-75 岁。	Age
 ⑤呼吸机依赖患者：机械通气时间超过4周。	Nursing
 d)合并HBV、HIV或梅毒检测阳性者；	Laboratory Examinations
1）肝肾疾病，有出凝血障碍	Multiple
 7. ECOG PS评分：0-2分；	Risk Assessment
 7、妊娠、哺乳期妇女、近期有生育计划及不能采取有效避孕措施者；	Pregnancy-related Activity
 （8）严重的心肺功能不全患者，有高血压且血压无法用药物控制正常，不稳定冠状动脉疾病（不可控的心律失常，不稳定心绞痛），不可代偿的充血性心衰，6个月内有心肌梗塞；	Multiple
 3)患者能够遵守药物的服用要求和其它的研究要求	Compliance with Protocol
 ⑧ 血清妊娠试验阳性或者在哺乳期的女性，以及不愿意在研究药物治疗期间采用充分避孕措施的育龄男性和女性；	Pregnancy-related Activity
 –中性粒细胞绝对计数（ANC）≥1.5×109/L；	Laboratory Examinations
 3、40岁≤年龄≤80岁；	Age
（1）所有病例均符合急性胰腺炎亚特兰大分类标准修订（2012）中SAP诊断标准；	Diagnostic
 ⑺研究者认为存在有不适合入选因素的患者。	Researcher Decision
 6、先天性免疫缺陷患者；	Disease
 4.年龄≥18岁	Age
 6. 签署知情同意书	Consent
 (3) 超声显示子宫肌瘤、输卵管积水或子宫内膜息肉（以及有其它导致移植胚胎植入失败的原因）。	Diagnostic
 e、合并有心衰、心肌梗死、肝肾功能不全、白血病、凝血功能障碍、肿瘤患者及精神病患者；	Disease
（1）以耳鸣为第一主诉或唯一主诉就诊；	Symptom
 b. 生活不能自理，精神异常。	Multiple
1、年龄25-75岁	Age
1、符合轻度脑动脉硬化症诊断标准并伴有眩晕症状者；	Multiple
 3)伴有严重血液系统疾病或异常者	Disease
 【2】样本曾暴露于高温环境；	Receptor Status
1)肿瘤组织体积过小或腹水太少无法获得足够的肿瘤细胞；	Multiple
 3.对近红外波长区的光过敏。	Allergy Intolerance
 (3)变应原检测：至少一种变应原皮肤点刺试验和/或血清特异性IgE阳性。	Multiple
 ? 研究者认为不适合进入本临床试验者；	Researcher Decision
 6、肝功能转氨酶为﹤正常上限的1.5倍，肾功能正常；	Multiple
 ①明确细胞学或病理学诊断为mCRC，经手术或影像学检查分期为IV期；	Diagnostic
 （12）依从性差，无法继续进行检查及治疗者。	Compliance with Protocol
 ③ 性别：男性或者女性，女性受试者必须已绝经或者使用行之有效的方法进行避孕。	Multiple
1.怀孕中;	Pregnancy-related Activity
 4）慢性肾功能衰竭；	Organ or Tissue Status
 5 有潜在的其他病史（发病趋势）如肺炎、哮喘、糖尿病及慢性阻塞性肺病等；	Disease
 （4）患眼合并其它眼病，影响疗效判定者。	Disease
 10)每天饮用过量茶、咖啡和/或含咖啡因的饮料（8杯以上，1杯=250 mL）者；	Diet
 3、凝血功能异常状态，如：上消化道出血急性期、脑梗塞急性期；	Multiple
 已经签署知情同意书。	Consent
 (6) 能配合观察不良事件和疗效	Compliance with Protocol
 3、年龄15-70岁，男女不限；	Multiple
 4）、血压（含药物控制后）&lt;180/110mmHg。	Laboratory Examinations
 3.正在参加其它临床实验者；	Enrollment in other studies
 （4）腰痛（最痛时）VAS评分≥3分；	Risk Assessment
1)临床上有显著的变态反应史，特别是对亚硝脲类烷化剂过敏者或无法耐受者（既往使用过亚硝脲类烷化剂出现剧烈呕吐或出现严重不良反应）；	Multiple
1. 符合小儿急性上呼吸道感染西医诊断标准；	Diagnostic
 (5) 对特定食物过敏者，如黑豆等；	Allergy Intolerance
心理疾病等导致无法沟通交流	Multiple
 4.患者全身状况差，不能耐受手术、放疗、化疗、靶向药物等治疗；	Multiple
 （2）依据美国中风学会和国际尿控学会诊断为脑卒中后尿失禁的患者；	Diagnostic
 1）血常规检查标准须符合：ANC≥1.5×109/L，PLT≥80×109/L，Hb≥90g/L（14天内未输血及血制品，未使用G-CSF及其他造血刺激因子纠正）；	Multiple
 ③术前行动障碍或身体残疾不能完成机体功能测试的患者；	Multiple
 7)胃肠道手术病史患者；	Therapy or Surgery
    （6）既往有认知障碍、神经精神病史、药物滥用及酗酒史	Multiple
 （2）患者在基线手术前30天内发生过急性心肌梗死（定义为总CK升高≥正常值2倍，同时伴有CK-MB和/或肌钙蛋白升高的Q波或非Q波心梗）	Multiple
 ③经内分泌医师诊断需要继续抗骨质疏松治疗的患者；	Therapy or Surgery
 （7）过敏体质者；	Allergy Intolerance
 5.经一、二线化疗或靶向治疗肝转移灶未控。	Therapy or Surgery
 f. 病人必须被告知本研究的基本内容并签署知情同意书。	Consent
 5. 使用两种降压药联合治疗仍无法控制的高血压（收缩压≥140 mmHg或者舒张压≥90 mmHg）；	Multiple
 ⑥非甲肝、乙肝、艾滋病、结核等传染性疾病处于活动期者；	Disease
1.全身情况不适合种植者	Therapy or Surgery
 ⑦明显的恶液质。	Disease
 6.神志清楚者。	Symptom
 6.严重或未被控制的其他肺部及胃肠道疾病	Disease
 （10）在过去7天内曾有急性疾病、需要全身应用抗生素或抗病毒治疗的感染者；	Multiple
 8.体重指数大于30；	Risk Assessment
1.等候手术切除或肝移植者；	Therapy or Surgery
①患有精神病、肿瘤等严重疾病的患者；	Disease
 （二）男女不限	Gender
 8. 试验前签署书面知情同意书。	Consent
 ②其他严重糖尿病并发症	Disease
 2、仍有颅内压增高者.	Disease
 6)对表皮电刺激异常敏感，或惧怕电刺激者	Special Patient Characteristic
 重要脏器功能衰竭或其他严重疾病；	Multiple
 3）头部外伤史；	Disease
 10. 患者能耐受全身麻醉和前列腺冷冻手术。	Allergy Intolerance
 （5）合并有窦性心动过缓（心率＜60次/分）以及病态窦房结综合征的患者；	Multiple
 ③皮损程度为3＜PASI＜30， 并且BSA＜30%。	Risk Assessment
 2)女方或男方染色体核型异常的患者（不包括染色体多态性）；	Multiple
 5.目前无对黄芩苷过敏或既往无该药过敏史；	Allergy Intolerance
1)诊断需进行PCI；	Therapy or Surgery
 6)血液病、恶性肿瘤、肾脏病或肿瘤放化疗等引起的继发性高尿酸血症患者；	Disease
 术前肺功能检测结果：MVV实测值/预计值≥70%、FEV1%≥60%、弥散率DLCO实测值/预计值≥60%。	Multiple
 2.抽烟喝酒者;	Multiple
 7已知或确诊血清HIV阳性，梅毒抗体阳性，乙型肝炎,丙型肝炎或其它严重传染性疾病志愿者；	Laboratory Examinations
 a) 白细胞计数≥3500/ mm3；	Laboratory Examinations
 2.血清天冬氨酸氨基转移酶或丙氨酸氨基转移酶浓度为正常值上限的三倍以上，血清总胆红素浓度为正常值上限的两倍以上。	Laboratory Examinations
(1)受试者存在心脏、肝、肾、胃肠系统、呼吸系统、神经系统、造血功能、内分泌功能异常或其他研究者判断为有临床意义的异常。	Organ or Tissue Status
 二.健康人：	Healthy
 （3）怀孕及哺乳期妇女；	Pregnancy-related Activity
 5、停用各种抗微生物的药物，益生制剂及饮食，免疫抑制药物，高剂量维生素及其他已明确影响肠道微生物的药物1个月以上；	Multiple
 4、研究者认为有任何不适合入选情况者。	Researcher Decision
 脑：意识障碍者	Disease
 ②知晓自己的疾病诊断、病情及治疗；	Consent
1）受试者在知情同意书签订时必须达到合法年龄（至少18周岁），性别不限；	Consent
 7)患者意识清醒，生命体征平稳者。	Sign
妊娠或哺乳期妇女；	Pregnancy-related Activity
 7）ECOG体能状况评分大于2分；	Risk Assessment
1.经术前影像学或术中证实为原发于骶骨或骶骨转移的肿瘤患者；	Diagnostic
 (11) 精神病患者及严重抑郁症；	Disease
 （4）有宫腔手术（人工流产、清宫手术、诊断性刮宫等）操作史；	Therapy or Surgery
 7. 耐受ARBs且稳定使用4周以上者； 血压&lt;150/90mmHg(服用除ACEIs和中药外的其他降压药物或未服用降压)；	Multiple
 10、排除目前感染、创伤及伴免疫性疾病或其他内科疾病的患者；	Disease
 （9）无法行MRI检查；	Diagnostic
 ③PD1抗体应用禁忌	Pharmaceutical Substance or Drug
 4.虽肾上腺糖皮质激素治疗有效，但减量后很快复发；	Pharmaceutical Substance or Drug
 12）有器官移植病史或正等待器官移植的患者；	Therapy or Surgery
1)肥胖患者即BMI大于25；	Multiple
 ④从未接受过其他治疗；	Therapy or Surgery
1，急性或未控制的上尿路感染	Disease
 3.具有符合RECIST 1.1标准的客观瘤灶，可以采用CT/MRI评价疗效；	Diagnostic
 5)对研究方药中已知药物过敏者；	Allergy Intolerance
 7) 术前禁食禁水时间未达到6小时或饱胃者；	Diet
 -复发、难治的B细胞血液系统恶性肿瘤，包括急性淋巴细胞性白血病（ALL），非霍奇金淋巴瘤（NHL），多发性骨髓瘤；	Disease
 7)筛选前3个月进行过电抽搐治疗、经颅磁刺激治疗、光疗者；	Therapy or Surgery
 12.理解并自愿签署机构审查委员会批准的知情同意书，在签署知情同意书时年龄≥18岁。	Multiple
 2)盆腔区域淋巴结以外淋巴结转移患者；	Disease
 3.肺内实质性病灶直径大于3cm；	Sign
1、符合腰椎间盘突出症的诊断标准；	Diagnostic
 (11) 研究者认为不适合参加试验的患者。	Researcher Decision
 7.伴有其它恶性肿瘤的病人；	Disease
 2.原发性急性闭角型青光眼为首次急性发作者	Disease
 5) 自愿签署知情同意书（若患者未满18周岁，可由法定监护人签署）。	Consent
 2. 麻醉方案：全麻气管插管；	Therapy or Surgery
 8)膝下动脉病变为腘动脉病变直接延续；	Disease
⑴近1个月有使用过抗生素、铋剂、质子泵抑制剂的患者；胃大部切除史；有上消化道大出血、幽门梗阻等严重并发症者；	Multiple
 8) 女性妊娠患者	Pregnancy-related Activity
 2)符合美国精神疾病诊断和统计手册第IV 版（DSM-IV）抑郁症诊断标准；	Diagnostic
 5)1个月内未服用过促胃肠动力药物；	Pharmaceutical Substance or Drug
 ② 腹部CT严重指数(CTSI) ≥6分；	Risk Assessment
 5.谷丙转氨酶（ALT）与谷草转氨酶（AST）比值&gt;正常上限的2倍或既往患有严重肝脏疾病；	Multiple
 2. 有过敏史或家族过敏史；	Allergy Intolerance
 4.嗜酒者、吸烟者；药物滥用者；	Addictive Behavior
1.妊娠或哺乳期妇女;	Pregnancy-related Activity
 ① TBIL≤1.5 倍正常值上限(ULN) ；	Laboratory Examinations
 4）受试者同意治疗及观察期间不进行除受试治疗外的其它任何面部皮肤病手术或治疗；	Therapy or Surgery
 ⑥随访期间资料不全或失访者。	Multiple
 （2）预计静脉使用β-内酰胺类抗菌药物≥7天者；	Pharmaceutical Substance or Drug
